candidate_id,candidate_skills,candidate_experience_years,candidate_location,job_id,job_title,job_description,job_required_skills,job_min_experience_years,job_location,job_type,applied_label
CAND_130,"Adobe Illustrator, Project Management, Microservices",3,Toronto,JOB_409,UX Designer,"We are looking for a UX Designer with skills in Adobe Creative Suite, Cybersecurity, C++.","Adobe Creative Suite, Cybersecurity, C++",8,London,Contract,0
CAND_131,"Adobe Creative Suite, Communication, R",0,New York,JOB_106,Web Developer,"We are looking for a Web Developer with skills in Risk Analysis, Content Strategy, Data Analysis.","Risk Analysis, Content Strategy, Data Analysis",3,Remote,Remote,0
CAND_132,"Social Media, JavaScript, C#",5,New York,JOB_5,Software Engineer,"We are looking for a Software Engineer with skills in System Design, Business Analysis, Excel.","System Design, Business Analysis, Excel",7,Remote,Remote,0
CAND_133,"Machine Learning, Node.js, Statistics",0,San Francisco,JOB_75,Project Manager,"We are looking for a Project Manager with skills in Node.js, C++, Graphic Design.","Node.js, C++, Graphic Design",2,San Francisco,Part-time,0
CAND_134,"Android, Agile, Research",7,Remote,JOB_235,Data Scientist,"We are looking for a Data Scientist with skills in Analytics, .NET, Big Data.","Analytics, .NET, Big Data",6,Toronto,Contract,1
CAND_135,"Machine Learning, Econometrics, Risk Analysis",6,New York,JOB_80,Business Analyst,"We are looking for a Business Analyst with skills in Android, Communication, Linux.","Android, Communication, Linux",3,Remote,Part-time,1
CAND_136,"Graphic Design, Adobe Photoshop, Marketing Strategy",9,San Francisco,JOB_157,Data Scientist,"We are looking for a Data Scientist with skills in Java, IoT, Graphic Design.","Java, IoT, Graphic Design",7,San Francisco,Contract,1
CAND_137,"Python, Adobe Photoshop, Network Security",9,London,JOB_46,Web Developer,"We are looking for a Web Developer with skills in Social Media, Project Management, Data Warehousing.","Social Media, Project Management, Data Warehousing",2,Remote,Part-time,1
CAND_138,"Adobe Photoshop, UX, Statistical Analysis",8,Toronto,JOB_221,AI Engineer,"We are looking for a AI Engineer with skills in Analytics, Embedded Systems, SQL.","Analytics, Embedded Systems, SQL",4,San Francisco,Remote,1
CAND_139,"CSS, HTML, AI",8,London,JOB_440,Web Developer,"We are looking for a Web Developer with skills in Statistics, Data Structures, React.","Statistics, Data Structures, React",1,Berlin,Part-time,1
CAND_140,"Content Writing, HTML, AI",1,London,JOB_409,AI Engineer,"We are looking for a AI Engineer with skills in Embedded Systems, System Design, Adobe Photoshop.","Embedded Systems, System Design, Adobe Photoshop",4,Berlin,Contract,0
CAND_141,"Node.js, SQL, User Research",10,London,JOB_33,Data Scientist,"We are looking for a Data Scientist with skills in Statistical Analysis, Research, Deep Learning.","Statistical Analysis, Research, Deep Learning",6,London,Remote,1
CAND_142,"SQL, Financial Analysis, Adobe Illustrator",10,San Francisco,JOB_288,Project Manager,"We are looking for a Project Manager with skills in Research, UX Design, Analytics.","Research, UX Design, Analytics",8,Remote,Full-time,1
CAND_143,"Adobe Illustrator, HTML, Data Structures",4,San Francisco,JOB_259,Web Developer,"We are looking for a Web Developer with skills in .NET, IoT, Data Science.",".NET, IoT, Data Science",4,London,Remote,1
CAND_144,"UX Design, Data Warehousing, Social Media",4,San Francisco,JOB_108,Data Scientist,"We are looking for a Data Scientist with skills in Android, UI Design, Statistics.","Android, UI Design, Statistics",5,New York,Full-time,0
CAND_145,"SEO, User Research, Big Data",4,Berlin,JOB_143,Project Manager,"We are looking for a Project Manager with skills in C++, Content Writing, Linux.","C++, Content Writing, Linux",7,Toronto,Full-time,0
CAND_146,"Excel, Network Security, Node.js",0,San Francisco,JOB_303,Web Developer,"We are looking for a Web Developer with skills in Algorithms, Statistical Analysis, Automation.","Algorithms, Statistical Analysis, Automation",6,Remote,Part-time,0
CAND_147,"Data Mining, .NET, Copywriting",4,Berlin,JOB_461,Software Engineer,"We are looking for a Software Engineer with skills in Android, Automation, UX/UI.","Android, Automation, UX/UI",7,New York,Part-time,0
CAND_148,"Deep Learning, .NET, Negotiation",7,New York,JOB_17,Data Scientist,"We are looking for a Data Scientist with skills in Statistical Analysis, IoT, C#.","Statistical Analysis, IoT, C#",2,New York,Part-time,1
CAND_149,"UX Design, Microservices, SQL",7,London,JOB_34,Software Engineer,"We are looking for a Software Engineer with skills in Natural Language Processing, Adobe Creative Suite, Java.","Natural Language Processing, Adobe Creative Suite, Java",4,Toronto,Part-time,1
CAND_150,"Digital Marketing, Social Media, Android",10,Berlin,JOB_210,Software Engineer,"We are looking for a Software Engineer with skills in UI Design, Project Management, UX Design.","UI Design, Project Management, UX Design",2,Toronto,Full-time,1
CAND_151,"Cloud Computing, Natural Language Processing, Content Creation",5,Toronto,JOB_91,Software Engineer,"We are looking for a Software Engineer with skills in Prototyping, AI, Agile.","Prototyping, AI, Agile",8,San Francisco,Contract,0
CAND_152,"Deep Learning, Statistics, Prototyping",2,Berlin,JOB_261,Project Manager,"We are looking for a Project Manager with skills in Data Mining, Embedded Systems, Big Data.","Data Mining, Embedded Systems, Big Data",2,Berlin,Full-time,1
CAND_153,"CSS, UX, Content Creation",10,London,JOB_106,Software Engineer,"We are looking for a Software Engineer with skills in Communication, Graphic Design, Risk Analysis.","Communication, Graphic Design, Risk Analysis",5,New York,Contract,1
CAND_154,"Adobe XD, Statistics, C++",10,Toronto,JOB_273,Web Developer,"We are looking for a Web Developer with skills in Digital Illustration, Communication, Data Science.","Digital Illustration, Communication, Data Science",5,Toronto,Contract,1
CAND_155,"TensorFlow, C#, Data Mining",3,Toronto,JOB_325,Data Scientist,"We are looking for a Data Scientist with skills in User Research, R, Big Data.","User Research, R, Big Data",5,London,Part-time,0
CAND_156,"SEO, AI, UX Research",6,Toronto,JOB_119,Software Engineer,"We are looking for a Software Engineer with skills in UX Research, HTML, User Research.","UX Research, HTML, User Research",8,Remote,Remote,0
CAND_157,"SEO, C++, Java",8,Toronto,JOB_295,Project Manager,"We are looking for a Project Manager with skills in Cybersecurity, Java, C++.","Cybersecurity, Java, C++",2,Remote,Contract,1
CAND_158,"UX/UI, Marketing Strategy, Creativity",7,New York,JOB_420,Software Engineer,"We are looking for a Software Engineer with skills in Content Creation, Spring, Graphic Design.","Content Creation, Spring, Graphic Design",8,San Francisco,Full-time,0
CAND_159,"Adobe XD, Econometrics, AI",3,Toronto,JOB_449,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Android, UX/UI, Network Security.","Android, UX/UI, Network Security",0,London,Remote,1
CAND_160,"Digital Marketing, Natural Language Processing, Content Writing",4,Berlin,JOB_404,AI Engineer,"We are looking for a AI Engineer with skills in Python, Android, Project Management.","Python, Android, Project Management",5,London,Remote,0
CAND_161,"SEO, Network Security, Negotiation",0,Remote,JOB_443,Software Engineer,"We are looking for a Software Engineer with skills in Agile, System Design, UX Research.","Agile, System Design, UX Research",7,Remote,Contract,0
CAND_162,"User Research, System Design, UX Design",1,Berlin,JOB_318,Web Developer,"We are looking for a Web Developer with skills in UX, C#, Statistical Analysis.","UX, C#, Statistical Analysis",8,New York,Remote,0
CAND_163,"Automation, C++, Illustration",8,London,JOB_10,Web Developer,"We are looking for a Web Developer with skills in System Design, Data Analysis, Risk Analysis.","System Design, Data Analysis, Risk Analysis",2,New York,Remote,1
CAND_164,"Content Strategy, ETL, Excel",5,San Francisco,JOB_170,AI Engineer,"We are looking for a AI Engineer with skills in Machine Learning, CSS, Data Analysis.","Machine Learning, CSS, Data Analysis",4,London,Remote,1
CAND_165,"UX Research, Econometrics, Project Management",3,San Francisco,JOB_203,Web Developer,"We are looking for a Web Developer with skills in Creativity, Business Analysis, Network Security.","Creativity, Business Analysis, Network Security",7,Berlin,Full-time,0
CAND_166,"Creativity, Analytics, Linux",2,Berlin,JOB_170,Project Manager,"We are looking for a Project Manager with skills in Agile, NLP, Embedded Systems.","Agile, NLP, Embedded Systems",2,Toronto,Part-time,1
CAND_167,"Interaction Design, Data Warehousing, ETL",7,London,JOB_296,AI Engineer,"We are looking for a AI Engineer with skills in Graphic Design, Data Structures, Adobe XD.","Graphic Design, Data Structures, Adobe XD",0,Berlin,Remote,1
CAND_168,"UX, CRM, Digital Illustration",4,New York,JOB_254,Web Developer,"We are looking for a Web Developer with skills in Automation, CRM, Content Strategy.","Automation, CRM, Content Strategy",2,London,Contract,1
CAND_169,"Spring, UX Research, Microservices",9,Berlin,JOB_190,Project Manager,"We are looking for a Project Manager with skills in Storytelling, SEO, UX/UI.","Storytelling, SEO, UX/UI",4,New York,Part-time,1
CAND_170,"Data Warehousing, SQL, Negotiation",2,Toronto,JOB_40,Project Manager,"We are looking for a Project Manager with skills in Embedded Systems, Cloud Computing, System Design.","Embedded Systems, Cloud Computing, System Design",1,London,Part-time,1
CAND_171,"Adobe Illustrator, Content Creation, Analytics",2,London,JOB_146,Software Engineer,"We are looking for a Software Engineer with skills in Analytics, UX Research, Network Security.","Analytics, UX Research, Network Security",4,Berlin,Full-time,0
CAND_172,"AI, Statistics, Excel",10,Berlin,JOB_377,Data Scientist,"We are looking for a Data Scientist with skills in Storytelling, Excel, Financial Analysis.","Storytelling, Excel, Financial Analysis",4,London,Contract,1
CAND_173,"Adobe XD, ETL, UI Design",4,New York,JOB_55,Web Developer,"We are looking for a Web Developer with skills in UX, Data Science, Automation.","UX, Data Science, Automation",5,San Francisco,Contract,0
CAND_174,"Node.js, System Design, TensorFlow",2,Remote,JOB_160,Business Analyst,"We are looking for a Business Analyst with skills in Business Analysis, SEO, Adobe Photoshop.","Business Analysis, SEO, Adobe Photoshop",0,Toronto,Part-time,1
CAND_175,"NLP, SQL, Adobe Creative Suite",9,Remote,JOB_218,AI Engineer,"We are looking for a AI Engineer with skills in Analytics, User Research, Network Security.","Analytics, User Research, Network Security",5,London,Contract,1
CAND_176,"Adobe Photoshop, Statistical Analysis, Python",2,London,JOB_465,Project Manager,"We are looking for a Project Manager with skills in Copywriting, Marketing Strategy, UX.","Copywriting, Marketing Strategy, UX",0,San Francisco,Contract,1
CAND_177,"Adobe Photoshop, Content Strategy, Network Security",6,Berlin,JOB_473,AI Engineer,"We are looking for a AI Engineer with skills in Prototyping, Linux, Digital Illustration.","Prototyping, Linux, Digital Illustration",3,London,Part-time,1
CAND_178,"Marketing Strategy, Econometrics, Data Warehousing",5,Remote,JOB_430,AI Engineer,"We are looking for a AI Engineer with skills in C++, UX, HTML.","C++, UX, HTML",0,London,Full-time,1
CAND_179,"Risk Analysis, SQL, Interaction Design",8,San Francisco,JOB_2,Business Analyst,"We are looking for a Business Analyst with skills in AI, Digital Illustration, Python.","AI, Digital Illustration, Python",5,Berlin,Part-time,1
CAND_180,"ETL, Econometrics, Excel",10,New York,JOB_280,Business Analyst,"We are looking for a Business Analyst with skills in SEO, NLP, Excel.","SEO, NLP, Excel",8,New York,Remote,1
CAND_181,"Cybersecurity, Adobe Illustrator, C#",6,San Francisco,JOB_225,Software Engineer,"We are looking for a Software Engineer with skills in Android, Data Science, DevOps.","Android, Data Science, DevOps",7,Toronto,Part-time,0
CAND_182,"Graphic Design, Adobe Photoshop, Linux",9,New York,JOB_98,Project Manager,"We are looking for a Project Manager with skills in Marketing Strategy, R, Microservices.","Marketing Strategy, R, Microservices",7,San Francisco,Contract,1
CAND_183,"Content Creation, System Design, CRM",4,Berlin,JOB_236,Data Scientist,"We are looking for a Data Scientist with skills in IoT, Deep Learning, Big Data.","IoT, Deep Learning, Big Data",1,Berlin,Remote,1
CAND_184,"Statistical Analysis, Adobe Photoshop, Data Analysis",5,Toronto,JOB_57,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Natural Language Processing, Prototyping, JavaScript.","Natural Language Processing, Prototyping, JavaScript",0,Remote,Part-time,1
CAND_185,"Illustration, Adobe XD, UI Design",7,New York,JOB_316,Web Developer,"We are looking for a Web Developer with skills in Communication, Risk Analysis, SQL.","Communication, Risk Analysis, SQL",3,Remote,Contract,1
CAND_186,"UX/UI, Digital Marketing, Creativity",0,San Francisco,JOB_362,Web Developer,"We are looking for a Web Developer with skills in Content Strategy, System Design, JavaScript.","Content Strategy, System Design, JavaScript",0,Remote,Remote,1
CAND_187,"DevOps, User Research, Business Analysis",5,Toronto,JOB_232,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Marketing Strategy, Java, Creativity.","Marketing Strategy, Java, Creativity",3,London,Contract,1
CAND_188,"Interaction Design, Copywriting, Spring",6,San Francisco,JOB_437,Web Developer,"We are looking for a Web Developer with skills in SQL, Interaction Design, Embedded Systems.","SQL, Interaction Design, Embedded Systems",7,Berlin,Remote,0
CAND_189,"CSS, Prototyping, Econometrics",1,Berlin,JOB_402,UX Designer,"We are looking for a UX Designer with skills in Prototyping, Social Media, Algorithms.","Prototyping, Social Media, Algorithms",5,Berlin,Part-time,0
CAND_190,"Illustration, Project Management, Network Security",2,San Francisco,JOB_191,Data Scientist,"We are looking for a Data Scientist with skills in UX Design, Research, Communication.","UX Design, Research, Communication",1,Berlin,Part-time,1
CAND_191,"SEO, Analytics, C++",3,Remote,JOB_318,Data Scientist,"We are looking for a Data Scientist with skills in DevOps, Business Analysis, Algorithms.","DevOps, Business Analysis, Algorithms",4,Remote,Part-time,0
CAND_192,"Communication, Content Strategy, Microservices",1,Toronto,JOB_153,UX Designer,"We are looking for a UX Designer with skills in C++, Natural Language Processing, Spring.","C++, Natural Language Processing, Spring",3,New York,Part-time,0
CAND_193,"Big Data, Adobe Illustrator, Copywriting",9,London,JOB_480,Business Analyst,"We are looking for a Business Analyst with skills in Social Media, .NET, Machine Learning.","Social Media, .NET, Machine Learning",7,Remote,Full-time,1
CAND_194,"Negotiation, Prototyping, Algorithms",4,Berlin,JOB_135,Web Developer,"We are looking for a Web Developer with skills in Embedded Systems, Illustration, Analytics.","Embedded Systems, Illustration, Analytics",2,Remote,Contract,1
